ITL,ITL_code,Region_name,Year,GDP_Value_mil
ITL3,TLD41,Blackburn with Darwen,2000,2722
ITL3,TLD41,Blackburn with Darwen,2001,2792
ITL3,TLD41,Blackburn with Darwen,2002,2897
ITL3,TLD41,Blackburn with Darwen,2003,3085
ITL3,TLD41,Blackburn with Darwen,2004,3204
ITL3,TLD41,Blackburn with Darwen,2005,3203
ITL3,TLD41,Blackburn with Darwen,2006,3253
ITL3,TLD41,Blackburn with Darwen,2007,3309
ITL3,TLD41,Blackburn with Darwen,2008,3308
ITL3,TLD41,Blackburn with Darwen,2009,3164
ITL3,TLD41,Blackburn with Darwen,2010,3276
ITL3,TLD41,Blackburn with Darwen,2011,3295
ITL3,TLD41,Blackburn with Darwen,2012,3481
ITL3,TLD41,Blackburn with Darwen,2013,3525
ITL3,TLD41,Blackburn with Darwen,2014,3666
ITL3,TLD41,Blackburn with Darwen,2015,3888
ITL3,TLD41,Blackburn with Darwen,2016,3962
ITL3,TLD41,Blackburn with Darwen,2017,3973
ITL3,TLD41,Blackburn with Darwen,2018,3971
ITL3,TLD41,Blackburn with Darwen,2019,4012
ITL3,TLD41,Blackburn with Darwen,2020,3607
ITL3,TLD41,Blackburn with Darwen,2021,4168
ITL3,TLD41,Blackburn with Darwen,2022,4409
ITL3,TLD41,Blackburn with Darwen,2023,4401
ITL3,TLD42,Blackpool,1998,2936
ITL3,TLD42,Blackpool,1999,2935
ITL3,TLD42,Blackpool,2000,2932
ITL3,TLD42,Blackpool,2001,2999
ITL3,TLD42,Blackpool,2002,3078
ITL3,TLD42,Blackpool,2003,3228
ITL3,TLD42,Blackpool,2004,3375
ITL3,TLD42,Blackpool,2005,3370
ITL3,TLD42,Blackpool,2006,3364
ITL3,TLD42,Blackpool,2007,3318
ITL3,TLD42,Blackpool,2008,3217
ITL3,TLD42,Blackpool,2009,3034
ITL3,TLD42,Blackpool,2010,3131
ITL3,TLD42,Blackpool,2011,3129
ITL3,TLD42,Blackpool,2012,3153
ITL3,TLD42,Blackpool,2013,3154
ITL3,TLD42,Blackpool,2014,3183
ITL3,TLD42,Blackpool,2015,3270
ITL3,TLD42,Blackpool,2016,3380
ITL3,TLD42,Blackpool,2017,3509
ITL3,TLD42,Blackpool,2018,3566
ITL3,TLD42,Blackpool,2019,3714
ITL3,TLD42,Blackpool,2020,3080
ITL3,TLD42,Blackpool,2021,3339
ITL3,TLD42,Blackpool,2022,3631
ITL3,TLD42,Blackpool,2023,3533
ITL3,TLD44,Lancaster and Wyre,1998,4901
ITL3,TLD44,Lancaster and Wyre,1999,5092
ITL3,TLD44,Lancaster and Wyre,2000,4964
ITL3,TLD44,Lancaster and Wyre,2001,5101
ITL3,TLD44,Lancaster and Wyre,2002,5282
ITL3,TLD44,Lancaster and Wyre,2003,5728
ITL3,TLD44,Lancaster and Wyre,2004,5870
ITL3,TLD44,Lancaster and Wyre,2005,5887
ITL3,TLD44,Lancaster and Wyre,2006,5904
ITL3,TLD44,Lancaster and Wyre,2007,5818
ITL3,TLD44,Lancaster and Wyre,2008,5629
ITL3,TLD44,Lancaster and Wyre,2009,5089
ITL3,TLD44,Lancaster and Wyre,2010,5131
ITL3,TLD44,Lancaster and Wyre,2011,5149
ITL3,TLD44,Lancaster and Wyre,2012,5218
ITL3,TLD44,Lancaster and Wyre,2013,5422
ITL3,TLD44,Lancaster and Wyre,2014,5426
ITL3,TLD44,Lancaster and Wyre,2015,5961
ITL3,TLD44,Lancaster and Wyre,2016,5943
ITL3,TLD44,Lancaster and Wyre,2017,5892
ITL3,TLD44,Lancaster and Wyre,2018,5905
ITL3,TLD44,Lancaster and Wyre,2019,6059
ITL3,TLD44,Lancaster and Wyre,2020,5499
ITL3,TLD44,Lancaster and Wyre,2021,5997
ITL3,TLD44,Lancaster and Wyre,2022,6308
ITL3,TLD44,Lancaster and Wyre,2023,6393
ITL3,TLD45,Mid Lancashire,1998,11572
ITL3,TLD45,Mid Lancashire,1999,12097
ITL3,TLD45,Mid Lancashire,2000,12572
ITL3,TLD45,Mid Lancashire,2001,12873
ITL3,TLD45,Mid Lancashire,2002,13138
ITL3,TLD45,Mid Lancashire,2003,13932
ITL3,TLD45,Mid Lancashire,2004,14598
ITL3,TLD45,Mid Lancashire,2005,14775
ITL3,TLD45,Mid Lancashire,2006,14761
ITL3,TLD45,Mid Lancashire,2007,15175
ITL3,TLD45,Mid Lancashire,2008,14911
ITL3,TLD45,Mid Lancashire,2009,13830
ITL3,TLD45,Mid Lancashire,2010,14044
ITL3,TLD45,Mid Lancashire,2011,14157
ITL3,TLD45,Mid Lancashire,2012,14247
ITL3,TLD45,Mid Lancashire,2013,14296
ITL3,TLD45,Mid Lancashire,2014,14588
ITL3,TLD45,Mid Lancashire,2015,14988
ITL3,TLD45,Mid Lancashire,2016,15512
ITL3,TLD45,Mid Lancashire,2017,15678
ITL3,TLD45,Mid Lancashire,2018,15147
ITL3,TLD45,Mid Lancashire,2019,15101
ITL3,TLD45,Mid Lancashire,2020,14075
ITL3,TLD45,Mid Lancashire,2021,15814
ITL3,TLD45,Mid Lancashire,2022,16290
ITL3,TLD45,Mid Lancashire,2023,16299
ITL3,TLD46,East Lancashire,1998,5694
ITL3,TLD46,East Lancashire,1999,6005
ITL3,TLD46,East Lancashire,2000,6144
ITL3,TLD46,East Lancashire,2001,6297
ITL3,TLD46,East Lancashire,2002,6441
ITL3,TLD46,East Lancashire,2003,6773
ITL3,TLD46,East Lancashire,2004,7070
ITL3,TLD46,East Lancashire,2005,7193
ITL3,TLD46,East Lancashire,2006,7359
ITL3,TLD46,East Lancashire,2007,7439
ITL3,TLD46,East Lancashire,2008,7306
ITL3,TLD46,East Lancashire,2009,6809
ITL3,TLD46,East Lancashire,2010,6999
ITL3,TLD46,East Lancashire,2011,7174
ITL3,TLD46,East Lancashire,2012,7241
ITL3,TLD46,East Lancashire,2013,7182
ITL3,TLD46,East Lancashire,2014,7468
ITL3,TLD46,East Lancashire,2015,7569
ITL3,TLD46,East Lancashire,2016,7829
ITL3,TLD46,East Lancashire,2017,7946
ITL3,TLD46,East Lancashire,2018,8005
ITL3,TLD46,East Lancashire,2019,8028
ITL3,TLD46,East Lancashire,2020,7112
ITL3,TLD46,East Lancashire,2021,8018
ITL3,TLD46,East Lancashire,2022,8166
ITL3,TLD46,East Lancashire,2023,8112
ITL3,TLD47,Chorley and West Lancashire,1998,4458
ITL3,TLD47,Chorley and West Lancashire,1999,4537
ITL3,TLD47,Chorley and West Lancashire,2000,4607
ITL3,TLD47,Chorley and West Lancashire,2001,4689
ITL3,TLD47,Chorley and West Lancashire,2002,4882
ITL3,TLD47,Chorley and West Lancashire,2003,5086
ITL3,TLD47,Chorley and West Lancashire,2004,5261
ITL3,TLD47,Chorley and West Lancashire,2005,5196
ITL3,TLD47,Chorley and West Lancashire,2006,5206
ITL3,TLD47,Chorley and West Lancashire,2007,5265
ITL3,TLD47,Chorley and West Lancashire,2008,5265
ITL3,TLD47,Chorley and West Lancashire,2009,5145
ITL3,TLD47,Chorley and West Lancashire,2010,5314
ITL3,TLD47,Chorley and West Lancashire,2011,5313
ITL3,TLD47,Chorley and West Lancashire,2012,5298
ITL3,TLD47,Chorley and West Lancashire,2013,5284
ITL3,TLD47,Chorley and West Lancashire,2014,5474
ITL3,TLD47,Chorley and West Lancashire,2015,5540
ITL3,TLD47,Chorley and West Lancashire,2016,5834
ITL3,TLD47,Chorley and West Lancashire,2017,5941
ITL3,TLD47,Chorley and West Lancashire,2018,6013
ITL3,TLD47,Chorley and West Lancashire,2019,6301
ITL3,TLD47,Chorley and West Lancashire,2020,5623
ITL3,TLD47,Chorley and West Lancashire,2021,6382
ITL3,TLD47,Chorley and West Lancashire,2022,6656
ITL3,TLD47,Chorley and West Lancashire,2023,6848
ITL2,TLD6,Cheshire,1998,25990
ITL2,TLD6,Cheshire,1999,26844
ITL2,TLD6,Cheshire,2000,27522
ITL2,TLD6,Cheshire,2001,30370
ITL2,TLD6,Cheshire,2002,30986
ITL2,TLD6,Cheshire,2003,31002
ITL2,TLD6,Cheshire,2004,32565
ITL2,TLD6,Cheshire,2005,33551
ITL2,TLD6,Cheshire,2006,35177
ITL2,TLD6,Cheshire,2007,35904
ITL2,TLD6,Cheshire,2008,34717
ITL2,TLD6,Cheshire,2009,33232
ITL2,TLD6,Cheshire,2010,34206
ITL2,TLD6,Cheshire,2011,34411
ITL2,TLD6,Cheshire,2012,35357
ITL2,TLD6,Cheshire,2013,35862
ITL2,TLD6,Cheshire,2014,37647
ITL2,TLD6,Cheshire,2015,38214
ITL2,TLD6,Cheshire,2016,39286
ITL2,TLD6,Cheshire,2017,40073
ITL2,TLD6,Cheshire,2018,40389
ITL2,TLD6,Cheshire,2019,41266
ITL2,TLD6,Cheshire,2020,38155
ITL2,TLD6,Cheshire,2021,40343
ITL2,TLD6,Cheshire,2022,41973
ITL2,TLD6,Cheshire,2023,42655
ITL3,TLD61,Warrington,1998,5310
ITL3,TLD61,Warrington,1999,5446
ITL3,TLD61,Warrington,2000,5741
ITL3,TLD61,Warrington,2001,6308
ITL3,TLD61,Warrington,2002,6496
ITL3,TLD61,Warrington,2003,6685
ITL3,TLD61,Warrington,2004,6814
ITL3,TLD61,Warrington,2005,7032
ITL3,TLD61,Warrington,2006,7288
ITL3,TLD61,Warrington,2007,7450
ITL3,TLD61,Warrington,2008,7148
ITL3,TLD61,Warrington,2009,6785
ITL3,TLD61,Warrington,2010,7080
ITL3,TLD61,Warrington,2011,7251
ITL3,TLD61,Warrington,2012,7408
ITL3,TLD61,Warrington,2013,7703
ITL3,TLD61,Warrington,2014,8099
ITL3,TLD61,Warrington,2015,8568
ITL3,TLD61,Warrington,2016,8900
ITL3,TLD61,Warrington,2017,9467
ITL3,TLD61,Warrington,2018,9407
ITL3,TLD61,Warrington,2019,9848
ITL3,TLD61,Warrington,2020,9392
ITL3,TLD61,Warrington,2021,9932
ITL3,TLD61,Warrington,2022,10365
ITL3,TLD61,Warrington,2023,10646
ITL3,TLD62,Cheshire East,1998,10885
ITL3,TLD62,Cheshire East,1999,11215
ITL3,TLD62,Cheshire East,2000,11468
ITL3,TLD62,Cheshire East,2001,13052
ITL3,TLD62,Cheshire East,2002,13244
ITL3,TLD62,Cheshire East,2003,12630
ITL3,TLD62,Cheshire East,2004,13851
ITL3,TLD62,Cheshire East,2005,14470
ITL3,TLD62,Cheshire East,2006,15154
ITL3,TLD62,Cheshire East,2007,15229
ITL3,TLD62,Cheshire East,2008,14594
ITL3,TLD62,Cheshire East,2009,13575
ITL3,TLD62,Cheshire East,2010,14081
ITL3,TLD62,Cheshire East,2011,14574
ITL3,TLD62,Cheshire East,2012,15234
ITL3,TLD62,Cheshire East,2013,15404
ITL3,TLD62,Cheshire East,2014,16167
ITL3,TLD62,Cheshire East,2015,16735
ITL3,TLD62,Cheshire East,2016,17017
ITL3,TLD62,Cheshire East,2017,16688
ITL3,TLD62,Cheshire East,2018,16893
ITL3,TLD62,Cheshire East,2019,17111
ITL3,TLD62,Cheshire East,2020,16043
ITL3,TLD62,Cheshire East,2021,16273
ITL3,TLD62,Cheshire East,2022,17194
ITL3,TLD62,Cheshire East,2023,17299
ITL3,TLD63,Cheshire West and Chester,1998,9444
ITL3,TLD63,Cheshire West and Chester,1999,9914
ITL3,TLD63,Cheshire West and Chester,2000,9987
ITL3,TLD63,Cheshire West and Chester,2001,10661
ITL3,TLD63,Cheshire West and Chester,2002,10896
ITL3,TLD63,Cheshire West and Chester,2003,11376
ITL3,TLD63,Cheshire West and Chester,2004,11532
ITL3,TLD63,Cheshire West and Chester,2005,11688
ITL3,TLD63,Cheshire West and Chester,2006,12399
ITL3,TLD63,Cheshire West and Chester,2007,12899
ITL3,TLD63,Cheshire West and Chester,2008,12738
ITL3,TLD63,Cheshire West and Chester,2009,12769
ITL3,TLD63,Cheshire West and Chester,2010,12813
ITL3,TLD63,Cheshire West and Chester,2011,12451
ITL3,TLD63,Cheshire West and Chester,2012,12766
ITL3,TLD63,Cheshire West and Chester,2013,12746
ITL3,TLD63,Cheshire West and Chester,2014,13389
ITL3,TLD63,Cheshire West and Chester,2015,12955
ITL3,TLD63,Cheshire West and Chester,2016,13393
ITL3,TLD63,Cheshire West and Chester,2017,13987
ITL3,TLD63,Cheshire West and Chester,2018,14145
ITL3,TLD63,Cheshire West and Chester,2019,14385
ITL3,TLD63,Cheshire West and Chester,2020,12728
ITL3,TLD63,Cheshire West and Chester,2021,14057
ITL3,TLD63,Cheshire West and Chester,2022,14414
ITL3,TLD63,Cheshire West and Chester,2023,14700
ITL2,TLD7,Merseyside,1998,30797
ITL2,TLD7,Merseyside,1999,31965
ITL2,TLD7,Merseyside,2000,32984
ITL2,TLD7,Merseyside,2001,34170
ITL2,TLD7,Merseyside,2002,35167
ITL2,TLD7,Merseyside,2003,36893
ITL2,TLD7,Merseyside,2004,37838
ITL2,TLD7,Merseyside,2005,38139
ITL2,TLD7,Merseyside,2006,39681
ITL2,TLD7,Merseyside,2007,39224
ITL2,TLD7,Merseyside,2008,39574
ITL2,TLD7,Merseyside,2009,39019
ITL2,TLD7,Merseyside,2010,39762
ITL2,TLD7,Merseyside,2011,39280
ITL2,TLD7,Merseyside,2012,38523
ITL2,TLD7,Merseyside,2013,39091
ITL2,TLD7,Merseyside,2014,40394
ITL2,TLD7,Merseyside,2015,41280
ITL2,TLD7,Merseyside,2016,41009
ITL2,TLD7,Merseyside,2017,42174
ITL2,TLD7,Merseyside,2018,42522
ITL2,TLD7,Merseyside,2019,43812
ITL2,TLD7,Merseyside,2020,38686
ITL2,TLD7,Merseyside,2021,43767
ITL2,TLD7,Merseyside,2022,45531
ITL2,TLD7,Merseyside,2023,45924
ITL3,TLD71,East Merseyside,1998,8757
ITL3,TLD71,East Merseyside,1999,9192
ITL3,TLD71,East Merseyside,2000,9602
ITL3,TLD71,East Merseyside,2001,10019
ITL3,TLD71,East Merseyside,2002,10301
ITL3,TLD71,East Merseyside,2003,10826
ITL3,TLD71,East Merseyside,2004,10977
ITL3,TLD71,East Merseyside,2005,11066
ITL3,TLD71,East Merseyside,2006,11626
ITL3,TLD71,East Merseyside,2007,11554
ITL3,TLD71,East Merseyside,2008,11768
ITL3,TLD71,East Merseyside,2009,11448
ITL3,TLD71,East Merseyside,2010,11877
ITL3,TLD71,East Merseyside,2011,11839
ITL3,TLD71,East Merseyside,2012,11621
ITL3,TLD71,East Merseyside,2013,12008
ITL3,TLD71,East Merseyside,2014,12612
ITL3,TLD71,East Merseyside,2015,13006
ITL3,TLD71,East Merseyside,2016,12948
ITL3,TLD71,East Merseyside,2017,13326
ITL3,TLD71,East Merseyside,2018,13466
ITL3,TLD71,East Merseyside,2019,13692
ITL3,TLD71,East Merseyside,2020,11992
ITL3,TLD71,East Merseyside,2021,13527
ITL3,TLD71,East Merseyside,2022,13662
ITL3,TLD71,East Merseyside,2023,13734
ITL3,TLD72,Liverpool,1998,12002
ITL3,TLD72,Liverpool,1999,12307
ITL3,TLD72,Liverpool,2000,12773
ITL3,TLD72,Liverpool,2001,13115
ITL3,TLD72,Liverpool,2002,13455
ITL3,TLD72,Liverpool,2003,14258
ITL3,TLD72,Liverpool,2004,14656
ITL3,TLD72,Liverpool,2005,15067
ITL3,TLD72,Liverpool,2006,15629
ITL3,TLD72,Liverpool,2007,15492
ITL3,TLD72,Liverpool,2008,15828
ITL3,TLD72,Liverpool,2009,15725
ITL3,TLD72,Liverpool,2010,15902
ITL3,TLD72,Liverpool,2011,15787
ITL3,TLD72,Liverpool,2012,15338
ITL3,TLD72,Liverpool,2013,15370
ITL3,TLD72,Liverpool,2014,15847
ITL3,TLD72,Liverpool,2015,16039
ITL3,TLD72,Liverpool,2016,15881
ITL3,TLD72,Liverpool,2017,16365
ITL3,TLD72,Liverpool,2018,16440
ITL3,TLD72,Liverpool,2019,17353
ITL3,TLD72,Liverpool,2020,15227
ITL3,TLD72,Liverpool,2021,17519
ITL3,TLD72,Liverpool,2022,18745
ITL3,TLD72,Liverpool,2023,18908
ITL3,TLD73,Sefton,1998,4721
ITL3,TLD73,Sefton,1999,4900
ITL3,TLD73,Sefton,2000,4946
ITL3,TLD73,Sefton,2001,5134
ITL3,TLD73,Sefton,2002,5333
ITL3,TLD73,Sefton,2003,5487
ITL3,TLD73,Sefton,2004,5613
ITL3,TLD73,Sefton,2005,5548
ITL3,TLD73,Sefton,2006,5705
ITL3,TLD73,Sefton,2007,5598
ITL3,TLD73,Sefton,2008,5573
ITL3,TLD73,Sefton,2009,5507
ITL3,TLD73,Sefton,2010,5590
ITL3,TLD73,Sefton,2011,5419
ITL3,TLD73,Sefton,2012,5311
ITL3,TLD73,Sefton,2013,5358
ITL3,TLD73,Sefton,2014,5443
ITL3,TLD73,Sefton,2015,5518
ITL3,TLD73,Sefton,2016,5625
ITL3,TLD73,Sefton,2017,5762
ITL3,TLD73,Sefton,2018,5798
ITL3,TLD73,Sefton,2019,5764
ITL3,TLD73,Sefton,2020,5178
ITL3,TLD73,Sefton,2021,5917
ITL3,TLD73,Sefton,2022,5999
ITL3,TLD73,Sefton,2023,5969
ITL3,TLD74,Wirral,1998,5355
ITL3,TLD74,Wirral,1999,5608
ITL3,TLD74,Wirral,2000,5669
ITL3,TLD74,Wirral,2001,5844
ITL3,TLD74,Wirral,2002,6049
ITL3,TLD74,Wirral,2003,6312
ITL3,TLD74,Wirral,2004,6569
ITL3,TLD74,Wirral,2005,6427
ITL3,TLD74,Wirral,2006,6637
ITL3,TLD74,Wirral,2007,6480
ITL3,TLD74,Wirral,2008,6412
ITL3,TLD74,Wirral,2009,6363
ITL3,TLD74,Wirral,2010,6407
ITL3,TLD74,Wirral,2011,6325
ITL3,TLD74,Wirral,2012,6310
ITL3,TLD74,Wirral,2013,6370
ITL3,TLD74,Wirral,2014,6534
ITL3,TLD74,Wirral,2015,6773
ITL3,TLD74,Wirral,2016,6611
ITL3,TLD74,Wirral,2017,6787
ITL3,TLD74,Wirral,2018,6813
ITL3,TLD74,Wirral,2019,6990
ITL3,TLD74,Wirral,2020,6285
ITL3,TLD74,Wirral,2021,6783
ITL3,TLD74,Wirral,2022,7125
ITL3,TLD74,Wirral,2023,7284
ITL1,TLE,Yorkshire and The Humber,1998,115514
ITL1,TLE,Yorkshire and The Humber,1999,118632
ITL1,TLE,Yorkshire and The Humber,2000,122028
ITL1,TLE,Yorkshire and The Humber,2001,126436
ITL1,TLE,Yorkshire and The Humber,2002,130385
ITL1,TLE,Yorkshire and The Humber,2003,135947
ITL1,TLE,Yorkshire and The Humber,2004,140262
ITL1,TLE,Yorkshire and The Humber,2005,142457
ITL1,TLE,Yorkshire and The Humber,2006,145328
ITL1,TLE,Yorkshire and The Humber,2007,149445
ITL1,TLE,Yorkshire and The Humber,2008,145816
ITL1,TLE,Yorkshire and The Humber,2009,138877
ITL1,TLE,Yorkshire and The Humber,2010,138988
ITL1,TLE,Yorkshire and The Humber,2011,140823
ITL1,TLE,Yorkshire and The Humber,2012,142524
ITL1,TLE,Yorkshire and The Humber,2013,143931
ITL1,TLE,Yorkshire and The Humber,2014,146762
ITL1,TLE,Yorkshire and The Humber,2015,151875
ITL1,TLE,Yorkshire and The Humber,2016,153281
ITL1,TLE,Yorkshire and The Humber,2017,157699
ITL1,TLE,Yorkshire and The Humber,2018,159988
ITL1,TLE,Yorkshire and The Humber,2019,161515
ITL1,TLE,Yorkshire and The Humber,2020,145282
ITL1,TLE,Yorkshire and The Humber,2021,162878
ITL1,TLE,Yorkshire and The Humber,2022,169640
ITL1,TLE,Yorkshire and The Humber,2023,170039
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,1998,20247
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,1999,20418
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,2000,21292
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,2001,22003
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,2002,22892
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,2003,23931
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,2004,24597
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,2005,24606
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,2006,25698
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,2007,25713
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,2008,25705
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,2009,24443
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,2010,23648
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,2011,22942
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,2012,23113
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,2013,23461
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,2014,24094
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,2015,25416
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,2016,25767
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,2017,26262
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,2018,26671
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,2019,27215
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,2020,24281
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,2021,28792
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,2022,28366
ITL2,TLE1,East Yorkshire and Northern Lincolnshire,2023,28066
ITL3,TLE11,"Kingston upon Hull, City of",1998,5736
ITL3,TLE11,"Kingston upon Hull, City of",1999,5863
ITL3,TLE11,"Kingston upon Hull, City of",2000,6107
ITL3,TLE11,"Kingston upon Hull, City of",2001,6370
ITL3,TLE11,"Kingston upon Hull, City of",2002,6599
ITL3,TLE11,"Kingston upon Hull, City of",2003,6930
ITL3,TLE11,"Kingston upon Hull, City of",2004,7043
ITL3,TLE11,"Kingston upon Hull, City of",2005,7118
ITL3,TLE11,"Kingston upon Hull, City of",2006,7594
ITL3,TLE11,"Kingston upon Hull, City of",2007,7690
ITL3,TLE11,"Kingston upon Hull, City of",2008,8083
ITL3,TLE11,"Kingston upon Hull, City of",2009,7609
ITL3,TLE11,"Kingston upon Hull, City of",2010,7264
ITL3,TLE11,"Kingston upon Hull, City of",2011,6976
ITL3,TLE11,"Kingston upon Hull, City of",2012,7024
ITL3,TLE11,"Kingston upon Hull, City of",2013,7001
ITL3,TLE11,"Kingston upon Hull, City of",2014,6988
ITL3,TLE11,"Kingston upon Hull, City of",2015,7282
ITL3,TLE11,"Kingston upon Hull, City of",2016,7329
ITL3,TLE11,"Kingston upon Hull, City of",2017,7501
ITL3,TLE11,"Kingston upon Hull, City of",2018,7636
ITL3,TLE11,"Kingston upon Hull, City of",2019,7602
ITL3,TLE11,"Kingston upon Hull, City of",2020,6438
ITL3,TLE11,"Kingston upon Hull, City of",2021,7597
ITL3,TLE11,"Kingston upon Hull, City of",2022,7621
ITL3,TLE11,"Kingston upon Hull, City of",2023,7732
ITL3,TLE12,East Riding of Yorkshire,1998,6886
ITL3,TLE12,East Riding of Yorkshire,1999,6939
ITL3,TLE12,East Riding of Yorkshire,2000,7189
ITL3,TLE12,East Riding of Yorkshire,2001,7534
ITL3,TLE12,East Riding of Yorkshire,2002,7968
ITL3,TLE12,East Riding of Yorkshire,2003,8306
ITL3,TLE12,East Riding of Yorkshire,2004,8700
ITL3,TLE12,East Riding of Yorkshire,2005,8783
ITL3,TLE12,East Riding of Yorkshire,2006,9004
ITL3,TLE12,East Riding of Yorkshire,2007,8790
ITL3,TLE12,East Riding of Yorkshire,2008,8564
ITL3,TLE12,East Riding of Yorkshire,2009,7996
ITL3,TLE12,East Riding of Yorkshire,2010,7757
ITL3,TLE12,East Riding of Yorkshire,2011,7714
ITL3,TLE12,East Riding of Yorkshire,2012,7786
ITL3,TLE12,East Riding of Yorkshire,2013,7901
ITL3,TLE12,East Riding of Yorkshire,2014,8215
ITL3,TLE12,East Riding of Yorkshire,2015,8515
ITL3,TLE12,East Riding of Yorkshire,2016,8509
ITL3,TLE12,East Riding of Yorkshire,2017,8707
ITL3,TLE12,East Riding of Yorkshire,2018,9045
ITL3,TLE12,East Riding of Yorkshire,2019,9286
ITL3,TLE12,East Riding of Yorkshire,2020,8510
ITL3,TLE12,East Riding of Yorkshire,2021,9754
ITL3,TLE12,East Riding of Yorkshire,2022,9819
ITL3,TLE12,East Riding of Yorkshire,2023,9846
ITL3,TLE13,North and North East Lincolnshire,1998,7654
ITL3,TLE13,North and North East Lincolnshire,1999,7623
ITL3,TLE13,North and North East Lincolnshire,2000,7994
ITL3,TLE13,North and North East Lincolnshire,2001,8096
ITL3,TLE13,North and North East Lincolnshire,2002,8320
ITL3,TLE13,North and North East Lincolnshire,2003,8680
ITL3,TLE13,North and North East Lincolnshire,2004,8962
ITL3,TLE13,North and North East Lincolnshire,2005,8993
ITL3,TLE13,North and North East Lincolnshire,2006,9207
ITL3,TLE13,North and North East Lincolnshire,2007,9399
ITL3,TLE13,North and North East Lincolnshire,2008,9295
ITL3,TLE13,North and North East Lincolnshire,2009,8927
ITL3,TLE13,North and North East Lincolnshire,2010,8804
ITL3,TLE13,North and North East Lincolnshire,2011,8414
ITL3,TLE13,North and North East Lincolnshire,2012,8519
ITL3,TLE13,North and North East Lincolnshire,2013,8627
ITL3,TLE13,North and North East Lincolnshire,2014,8985
ITL3,TLE13,North and North East Lincolnshire,2015,9626
ITL3,TLE13,North and North East Lincolnshire,2016,9875
ITL3,TLE13,North and North East Lincolnshire,2017,10034
ITL3,TLE13,North and North East Lincolnshire,2018,10009
ITL3,TLE13,North and North East Lincolnshire,2019,10220
ITL3,TLE13,North and North East Lincolnshire,2020,9221
ITL3,TLE13,North and North East Lincolnshire,2021,11440
ITL3,TLE13,North and North East Lincolnshire,2022,10926
ITL3,TLE13,North and North East Lincolnshire,2023,10468
ITL2,TLE2,North Yorkshire,1998,20618
ITL2,TLE2,North Yorkshire,1999,21093
ITL2,TLE2,North Yorkshire,2000,21761
ITL2,TLE2,North Yorkshire,2001,22586
ITL2,TLE2,North Yorkshire,2002,23842
ITL2,TLE2,North Yorkshire,2003,24640
ITL2,TLE2,North Yorkshire,2004,25303
ITL2,TLE2,North Yorkshire,2005,25425
ITL2,TLE2,North Yorkshire,2006,25443
ITL2,TLE2,North Yorkshire,2007,25946
ITL2,TLE2,North Yorkshire,2008,25446
ITL2,TLE2,North Yorkshire,2009,23999
ITL2,TLE2,North Yorkshire,2010,24102
ITL2,TLE2,North Yorkshire,2011,24908
ITL2,TLE2,North Yorkshire,2012,24885
ITL2,TLE2,North Yorkshire,2013,25109
ITL2,TLE2,North Yorkshire,2014,25451
ITL2,TLE2,North Yorkshire,2015,25480
ITL2,TLE2,North Yorkshire,2016,26156
ITL2,TLE2,North Yorkshire,2017,27198
ITL2,TLE2,North Yorkshire,2018,26980
ITL2,TLE2,North Yorkshire,2019,27245
ITL2,TLE2,North Yorkshire,2020,24394
ITL2,TLE2,North Yorkshire,2021,27648
ITL2,TLE2,North Yorkshire,2022,29017
ITL2,TLE2,North Yorkshire,2023,29425
ITL3,TLE21,York,1998,6113
